id,name,password,curfoudrisingamount,closedfoundrisingamount,fund_balance,income_history,outcome_history,volunteer_amount
584,Kilback LLC,3TtTR6,1,0,"$3,416,161.66","$3,416,161.66",$0.00,98
643,Auer LLC,hAA0M3ZC,0,0,"$2,704,990.64","$2,704,990.64",$0.00,4
544,"Carroll, Homenick and Olson",AeQLyXB5,0,0,"$3,762,710.37","$3,762,710.37",$0.00,96
543,Reichel and Sons,FoWfT4X9LBu,3,0,"$8,313,531.44","$8,313,531.44",$0.00,75
642,Cormier LLC,eBhFHBNkyo,0,0,"$4,874,677.54","$4,874,677.54",$0.00,13
527,"Langosh, Mueller and Feest",gBq3YRJfvy,1,0,"$1,480,953.89","$1,480,953.89",$0.00,48
568,"Deckow, Walter and Hilpert",0if5rI,0,0,"$7,007,130.15","$7,007,130.15",$0.00,15
548,Murazik Group,qB3G7i,2,0,"$8,051,149.68","$8,051,149.68",$0.00,67
555,"Boyer, Heller and Torphy",ACvvruPj,4,0,"$5,990,977.75","$5,990,977.75",$0.00,40
511,Nikolaus-Moen,t3gJlVeCx,2,0,"$6,857,156.52","$6,857,156.52",$0.00,19
552,Langworth-Lemke,h6vmLRjv,1,0,"$6,307,367.37","$6,307,367.37",$0.00,77
549,Boyle-Kunde,Qgcykt2Pmpeo,2,0,"$7,061,158.20","$7,061,158.20",$0.00,10
591,Hane LLC,ohz9Y5a4rPE,0,0,"$6,060,091.66","$6,060,091.66",$0.00,48
567,Gulgowski-Jenkins,G9Dg78xKAug,0,0,"$7,321,554.75","$7,321,554.75",$0.00,4
576,Gulgowski Group,ojOY5gfNf,1,0,"$4,817,908.90","$4,817,908.90",$0.00,13
609,Doyle LLC,ylmi6HU7vCmn,0,0,"$2,636,932.46","$2,636,932.46",$0.00,12
563,Frami-Koss,NjkLIVC,2,0,"$5,659,013.79","$5,659,013.79",$0.00,17
629,"Wiegand, D'Amore and Braun",QIYnLjJlF,0,0,"$5,763,771.74","$5,763,771.74",$0.00,84
573,Watsica and Sons,BW0KNup,2,0,"$3,445,922.87","$3,445,922.87",$0.00,26
586,Bauch Inc,to7JeNat9,2,0,"$8,662,354.51","$8,662,354.51",$0.00,70
566,Kohler-McDermott,55bo8R,0,0,"$6,466,864.63","$6,466,864.63",$0.00,88
583,Beier-Kuhlman,cr4jEygFR,1,0,"$5,191,164.08","$5,191,164.08",$0.00,40
521,Bashirian-Schamberger,TOWxORpEwagu,2,0,"$7,148,778.01","$7,148,778.01",$0.00,2
562,Pacocha-Jacobs,n1PDSxwUQS,1,0,"$1,181,353.73","$1,181,353.73",$0.00,23
545,Nader and Sons,JC14fXNkcv,0,0,"$4,814,565.21","$4,814,565.21",$0.00,15
550,Ullrich-Leannon,PEotTH,2,0,"$4,140,071.92","$4,140,071.92",$0.00,72
581,Corwin-Connelly,iRJM6o5,1,0,"$2,598,419.49","$2,598,419.49",$0.00,61
516,Watsica Inc,5cNVOU,2,0,"$6,201,588.88","$6,201,588.88",$0.00,36
641,Yost-Bins,vourMOL2EGCU,0,0,"$5,529,127.14","$5,529,127.14",$0.00,25
565,Bahringer-Purdy,uA6Ox9B0L,1,0,"$6,465,862.26","$6,465,862.26",$0.00,88
538,Crona-Lueilwitz,PkBzzkGz,2,0,"$2,815,156.79","$2,815,156.79",$0.00,64
523,Glover and Sons,rEJPIHcv4b,1,0,"$6,020,053.82","$6,020,053.82",$0.00,77
596,"Gerlach, Ryan and Schulist",77yj7ds3,0,0,"$5,870,291.91","$5,870,291.91",$0.00,42
636,"Tromp, Dickens and Koelpin",lNmAFm0byj4j,0,0,"$3,278,260.44","$3,278,260.44",$0.00,7
554,Kertzmann-Huels,AenVHOx,0,0,"$6,548,564.21","$6,548,564.21",$0.00,50
578,Bradtke-Bins,Sm2mBwmb1FdG,2,0,"$8,662,431.86","$8,662,431.86",$0.00,98
592,VonRueden-Howell,KeByfFz,0,0,"$5,873,750.81","$5,873,750.81",$0.00,77
617,Howe-Batz,Z2EqWS9jt,0,0,"$6,974,704.29","$6,974,704.29",$0.00,58
522,Hilll Inc,sDtTJGkQRHh,1,0,"$5,576,181.08","$5,576,181.08",$0.00,16
561,"DuBuque, Fisher and Larson",1DflaFtF4oPf,0,0,"$1,304,817.78","$1,304,817.78",$0.00,87
595,Boyer Group,PkjgIkni2rri,0,0,"$6,887,504.44","$6,887,504.44",$0.00,74
517,Windler-Hansen,HVj57p4YIY,3,0,"$8,426,327.72","$8,426,327.72",$0.00,0
588,"Adams, Marks and Kozey",38D0a5NUNNAf,0,0,"$2,214,004.52","$2,214,004.52",$0.00,64
600,"Hickle, Pagac and Terry",ApGBsAWG5,0,0,"$2,350,337.66","$2,350,337.66",$0.00,90
654,Hartmann-Bogan,Izhh66,0,0,"$5,996,005.91","$5,996,005.91",$0.00,88
536,Corkery-Rice,6Tjm6DkaJd2a,1,0,"$4,180,936.84","$4,180,936.84",$0.00,49
508,Hettinger Group,7495bvD,1,0,"$6,150,311.54","$6,150,311.54",$0.00,13
530,"Larkin, Altenwerth and Rutherford",sjTQZPb9C,2,0,"$3,660,067.80","$3,660,067.80",$0.00,85
571,"Gutmann, Mayer and Hilll",brSA0W,0,0,"$8,134,357.83","$8,134,357.83",$0.00,49
519,Schultz Inc,OMmdfqBJJK,1,0,"$6,118,273.99","$6,118,273.99",$0.00,46
551,Moen Group,0rQVr2,1,0,"$8,820,862.51","$8,820,862.51",$0.00,91
575,Schultz-Bergstrom,ck2cY98oiHE,1,0,"$4,902,671.99","$4,902,671.99",$0.00,47
589,Denesik-Anderson,pNTnqEJtc,0,0,"$4,211,691.65","$4,211,691.65",$0.00,82
560,Becker-O'Conner,OplZpHiPtWU2,0,0,"$7,741,430.04","$7,741,430.04",$0.00,26
572,"Jones, Aufderhar and Pacocha",zGqLNZbbY,0,0,"$4,722,345.19","$4,722,345.19",$0.00,15
557,Hahn-Senger,7ZJQols,0,0,"$6,038,923.49","$6,038,923.49",$0.00,12
587,"Legros, D'Amore and Hansen",wrI5ukXANgJB,3,0,"$4,295,149.48","$4,295,149.48",$0.00,38
606,"West, Champlin and Hermann",o6xan3FZ,0,0,"$3,381,866.19","$3,381,866.19",$0.00,84
529,Berge LLC,ykkDej,3,0,"$8,801,163.39","$8,801,163.39",$0.00,50
534,"Dickinson, Boehm and Hoppe",7P3qWuBRg,1,0,"$5,805,157.45","$5,805,157.45",$0.00,68
507,Barton-Wyman,ao4acpgb8W,1,0,"$1,016,332.59","$1,016,332.59",$0.00,79
620,Mosciski Inc,734GddM,0,0,"$6,223,405.09","$6,223,405.09",$0.00,42
569,Klein LLC,BRR72Kc5,1,0,"$8,385,627.56","$8,385,627.56",$0.00,55
558,Roberts-Dickinson,a2BSGj4GESQ,2,0,"$3,610,429.98","$3,610,429.98",$0.00,54
608,Ullrich-Dickinson,FZoIbMKD,0,0,"$3,099,855.75","$3,099,855.75",$0.00,10
605,"Heller, Farrell and Hermann",ThtUI7C4,1,0,"$4,276,708.15","$4,276,708.15",$0.00,99
597,Mann-Bins,PFhgmDG,4,0,"$511,651.55","$511,651.55",$0.00,69
622,Moore-Pagac,wRvRJjN,3,0,"$8,131,409.33","$8,131,409.33",$0.00,73
703,Thompson-Bergnaum,UE4N2h0ZIXl,0,0,"$4,209,622.03","$4,209,622.03",$0.00,43
645,Crooks and Sons,Vf7m03g,1,0,"$4,450,483.49","$4,450,483.49",$0.00,27
663,Strosin-Zieme,TgaNalXiWxQt,0,0,"$3,070,763.46","$3,070,763.46",$0.00,56
648,Emmerich-Wilkinson,HDHsqT,1,0,"$2,451,854.19","$2,451,854.19",$0.00,79
685,Jast and Sons,YiBm0SVTtRU,0,0,"$5,427,537.77","$5,427,537.77",$0.00,87
610,Predovic Inc,okULvTMMT,1,0,"$8,043,043.77","$8,043,043.77",$0.00,97
689,Klocko and Sons,VgFmEjH,0,0,"$7,283,158.61","$7,283,158.61",$0.00,58
651,Lueilwitz-Rice,2Fx7Lb0T7U5,2,0,"$2,882,617.16","$2,882,617.16",$0.00,46
612,"Ritchie, Brakus and Effertz",L0Xfj233,1,0,"$7,870,509.88","$7,870,509.88",$0.00,7
710,Veum-Bradtke,Y4JuoxM,0,0,"$8,862,833.75","$8,862,833.75",$0.00,41
700,Torphy-O'Hara,VyZB2AsWt81x,0,0,"$8,437,031.68","$8,437,031.68",$0.00,73
676,Terry Inc,VMz0roi,0,0,"$3,918,396.01","$3,918,396.01",$0.00,70
594,Larkin-Hayes,KQG7Omh7ZK1,1,0,"$2,053,893.52","$2,053,893.52",$0.00,35
690,"Daniel, Cronin and Gibson",0uTeS3Xk9oaE,0,0,"$3,433,816.35","$3,433,816.35",$0.00,33
733,Volkman LLC,jxecWpzIM,0,0,"$7,844,661.91","$7,844,661.91",$0.00,31
602,Carroll-Ward,I8lPdsfAXw4,2,0,"$5,135,417.41","$5,135,417.41",$0.00,91
631,Homenick LLC,b5iJctxk,1,0,"$3,789,359.06","$3,789,359.06",$0.00,24
635,Jerde-Hintz,z9MX8B,1,0,"$1,678,414.44","$1,678,414.44",$0.00,5
662,Quigley Group,pRU6zOtnVgQ,0,0,"$6,512,642.43","$6,512,642.43",$0.00,50
621,"Davis, Bednar and Jaskolski",o4VXv0zJeF1,2,0,"$6,510,781.95","$6,510,781.95",$0.00,71
649,Runolfsdottir Group,dQs2UJTz,1,0,"$4,577,862.34","$4,577,862.34",$0.00,37
697,"Emard, Leuschke and Tromp",XqkBM6,0,0,"$1,160,377.44","$1,160,377.44",$0.00,83
598,"Abernathy, Homenick and Marquardt",vPJBsB29e,1,0,"$6,194,888.62","$6,194,888.62",$0.00,89
611,Ward LLC,gdb3jPkczf,1,0,"$7,148,988.63","$7,148,988.63",$0.00,39
688,Lindgren LLC,JvkzXM33,0,0,"$7,589,402.23","$7,589,402.23",$0.00,52
640,Heller LLC,Cv1o2HID,1,0,"$6,701,929.80","$6,701,929.80",$0.00,1
670,"Dicki, Wiza and McClure",Yzkd7JbuFCY,0,0,"$455,697.30","$455,697.30",$0.00,81
664,Trantow and Sons,JJaUOdMiV,0,0,"$2,939,287.79","$2,939,287.79",$0.00,90
652,"Swift, Kilback and Funk",sFxrfQGm,2,0,"$6,797,202.49","$6,797,202.49",$0.00,39
590,"Herzog, Gleichner and Breitenberg",enDqYsLvqg4N,1,0,"$334,508.81","$334,508.81",$0.00,73
665,Thompson and Sons,rhBDw66dt,0,0,"$1,786,500.62","$1,786,500.62",$0.00,16
694,Stokes and Sons,jBkIu1jJ0H,0,0,"$1,940,737.29","$1,940,737.29",$0.00,89
638,Heaney LLC,tefDlxj,2,0,"$8,068,987.70","$8,068,987.70",$0.00,59
634,Brown Group,tbSEs9q,2,0,"$4,488,631.58","$4,488,631.58",$0.00,68
626,"Will, Hudson and Swift",MHjCwXdh,2,0,"$2,553,490.29","$2,553,490.29",$0.00,98
729,Streich-Schuppe,gdmMesQrhm,0,0,"$6,232,299.88","$6,232,299.88",$0.00,20
599,"Bailey, Huels and Corwin",6qJajOgCNV,3,0,"$477,692.27","$477,692.27",$0.00,40
615,Jaskolski-Ortiz,zRXz73hv,1,0,"$3,779,053.67","$3,779,053.67",$0.00,90
627,Murphy LLC,cYYCRVp7BLRE,1,0,"$7,730,092.03","$7,730,092.03",$0.00,28
616,Dach Group,28Mr4L9pZ,1,0,"$2,620,357.76","$2,620,357.76",$0.00,69
677,Hudson Inc,JuX6LLWsRE,0,0,"$3,472,091.37","$3,472,091.37",$0.00,52
607,Armstrong and Sons,SbXMWuBU,1,0,"$158,554.62","$158,554.62",$0.00,1
628,Kreiger LLC,8yvtcR0UkbA,1,0,"$8,398,780.20","$8,398,780.20",$0.00,55
613,Cassin-O'Connell,uu5s8pQCi2zr,2,0,"$220,358.20","$220,358.20",$0.00,53
672,Ledner-Wiza,5qQkCPJ,0,0,"$6,152,965.70","$6,152,965.70",$0.00,80
661,"Little, Waters and Aufderhar",4bC9Pkngb04v,0,0,"$5,063,975.73","$5,063,975.73",$0.00,4
644,Shanahan Group,YmbrVM9O,1,0,"$2,702,211.63","$2,702,211.63",$0.00,16
639,Schuppe-Rolfson,IuBant,1,0,"$3,046,388.54","$3,046,388.54",$0.00,92
657,VonRueden-Crist,ua32n0xP3x2E,1,0,"$7,163,019.11","$7,163,019.11",$0.00,58
604,Walker Group,0Ct5ZHmSB5,2,0,"$37,564.31","$37,564.31",$0.00,15
633,Parisian-Ward,Y0DoMj51,2,0,"$7,143,934.45","$7,143,934.45",$0.00,60
630,"Stoltenberg, Terry and Dooley",hsQhjJqZeQ9,1,0,"$3,675,445.66","$3,675,445.66",$0.00,6
618,Kuhn and Sons,qcxoSxnK,1,0,"$4,198,681.79","$4,198,681.79",$0.00,81
632,"Hamill, Connelly and Wisoky",vBp8Jb,1,0,"$8,676,221.55","$8,676,221.55",$0.00,98
709,"Borer, Hane and Grimes",Wam3JQ0,0,0,"$1,132,053.35","$1,132,053.35",$0.00,54
601,Bednar-Ernser,mVPpDthBc,1,0,"$4,307,481.59","$4,307,481.59",$0.00,67
728,Huel LLC,0ZEmrw,0,0,"$4,604,167.94","$4,604,167.94",$0.00,73
731,Lehner-Dare,oBBU11,0,0,"$2,183,741.46","$2,183,741.46",$0.00,75
655,Von-Hackett,KIXGsCxSYv,2,0,"$4,776,203.89","$4,776,203.89",$0.00,54
714,Torp-Upton,NTVQYyB,0,0,"$5,564,942.63","$5,564,942.63",$0.00,49
619,"Altenwerth, Heller and Sipes",IAqEwgk,1,0,"$7,431,155.64","$7,431,155.64",$0.00,13
650,"Bradtke, Friesen and Jenkins",44BD1e1PuKuy,1,0,"$1,379,101.42","$1,379,101.42",$0.00,46
656,Dietrich Group,zvyS3EbY,1,0,"$1,790,744.46","$1,790,744.46",$0.00,40
624,Lehner Group,0zUjYxM,2,0,"$8,998,217.95","$8,998,217.95",$0.00,22
660,"Schoen, Conn and Farrell",OTUCRDEByC,1,0,"$7,193,747.95","$7,193,747.95",$0.00,0
646,Flatley-Terry,gwMYKKn,4,0,"$8,399,642.49","$8,399,642.49",$0.00,86
623,McCullough-Runolfsson,wOLVoAT,1,0,"$1,391,073.41","$1,391,073.41",$0.00,67
681,Balistreri-Schamberger,DxfIMl,0,0,"$6,527,199.29","$6,527,199.29",$0.00,30
683,Hirthe-Morissette,DV3Sbcx9Ef,0,0,"$2,062,250.68","$2,062,250.68",$0.00,0
637,Hammes and Sons,nZQW41u9894,1,0,"$4,679,544.58","$4,679,544.58",$0.00,88
614,Kerluke and Sons,1IVCv4,1,0,"$3,636,044.91","$3,636,044.91",$0.00,7
742,Swift and Sons,vGLwmp,0,0,"$7,175,231.65","$7,175,231.65",$0.00,88
808,Ziemann LLC,MvGs0CW,0,0,"$5,032,292.66","$5,032,292.66",$0.00,28
691,"Lubowitz, Rice and Kautzer",l1eicacGAyQM,2,0,"$3,042,811.33","$3,042,811.33",$0.00,43
761,Schuster LLC,AxNeQNl,0,0,"$276,285.79","$276,285.79",$0.00,58
705,"Rogahn, Lockman and Bashirian",BxhpNT,2,0,"$6,515,751.21","$6,515,751.21",$0.00,36
756,"Rodriguez, Zboncak and Spinka",A58NID8Fp8,0,0,"$5,743,160.66","$5,743,160.66",$0.00,62
699,Koepp-Gibson,F2SXOaJG,1,0,"$4,704,139.02","$4,704,139.02",$0.00,46
777,Koelpin LLC,g6qDNM1Z8,0,0,"$62,635.03","$62,635.03",$0.00,85
730,"Wiegand, Hamill and Mante",DJa3j5H,2,0,"$6,885,406.40","$6,885,406.40",$0.00,52
675,Klocko Group,M46f2c,3,0,"$5,227,805.69","$5,227,805.69",$0.00,85
796,"Langosh, Langosh and Pollich",BtJnbxASuS,0,0,"$3,603,329.33","$3,603,329.33",$0.00,72
791,Lind Inc,NstSLz,0,0,"$5,487,448.81","$5,487,448.81",$0.00,12
686,Stoltenberg-Emmerich,ZWHGfL4ZoVOb,1,0,"$8,675,644.38","$8,675,644.38",$0.00,31
687,"McGlynn, Bernhard and Turner",I8vjA2HYoAK,1,0,"$8,455,009.63","$8,455,009.63",$0.00,54
792,"Kuvalis, Bruen and O'Conner",YGGhXChPhbU,0,0,"$1,845,373.72","$1,845,373.72",$0.00,84
732,"Shanahan, Barrows and Jerde",x1U30pDF,1,0,"$629,910.48","$629,910.48",$0.00,39
724,"Koss, Kemmer and Mohr",AX1ZxTr4j,2,0,"$5,911,358.28","$5,911,358.28",$0.00,38
693,Kunze-Bins,9aS5cbu,2,0,"$5,946,036.88","$5,946,036.88",$0.00,87
785,Rutherford LLC,0bKgVH3r,0,0,"$5,283,591.18","$5,283,591.18",$0.00,35
721,Heidenreich-Morar,NCakoil,2,0,"$4,722,311.89","$4,722,311.89",$0.00,32
692,Stehr Group,Fapb2aHUO1,1,0,"$4,739,973.46","$4,739,973.46",$0.00,97
701,"Littel, Wisozk and Bechtelar",R2vrlGgGb,1,0,"$8,084,992.72","$8,084,992.72",$0.00,10
802,"Stiedemann, Gerlach and Denesik",EaI7RC7NzH,0,0,"$8,027,867.11","$8,027,867.11",$0.00,16
739,O'Hara-Renner,ORK09Ve0hT8,0,0,"$5,718,912.20","$5,718,912.20",$0.00,61
684,Trantow-Predovic,rullPYoY3j0,1,0,"$6,122,791.18","$6,122,791.18",$0.00,98
702,"Swaniawski, Dare and Boyle",9p9gjh,1,0,"$4,895,751.77","$4,895,751.77",$0.00,4
773,"Swaniawski, Stehr and Runte",KNW2bDvwfj,0,0,"$563,132.27","$563,132.27",$0.00,45
704,"Ebert, Mertz and Weber",joZlg1PjzE,1,0,"$6,956,367.14","$6,956,367.14",$0.00,20
696,Hagenes-Stokes,A53Hdl86v,2,0,"$3,514,523.66","$3,514,523.66",$0.00,92
763,Koss Group,hpnNQhwhlZ,0,0,"$1,578,148.63","$1,578,148.63",$0.00,20
743,Hilpert-Gerhold,G6OcCJHjr,0,0,"$1,935,272.35","$1,935,272.35",$0.00,10
786,Kertzmann-Halvorson,dmOvhxUUwi2,0,0,"$7,070,182.57","$7,070,182.57",$0.00,36
673,"Little, Osinski and Bechtelar",5r039go5NU64,1,0,"$695,991.23","$695,991.23",$0.00,42
736,Daugherty-Hansen,r7tqpwYKzcg9,2,0,"$5,532,555.22","$5,532,555.22",$0.00,69
715,Jacobson-Mayert,eUIjS9hiTR,2,0,"$1,459,109.71","$1,459,109.71",$0.00,92
707,Cormier and Sons,rc9A0s,3,0,"$4,303,063.09","$4,303,063.09",$0.00,78
774,"Rutherford, Cruickshank and Boyer",na8R9k6xl,0,0,"$1,894,923.22","$1,894,923.22",$0.00,58
682,Kling-Pagac,ex9IAxUgbTd1,2,0,"$1,178,838.71","$1,178,838.71",$0.00,69
746,"Barton, Schuster and Tromp",BWL1W0muJ9d,0,0,"$6,905,964.99","$6,905,964.99",$0.00,29
760,Macejkovic LLC,BwtE9M,0,0,"$8,678,821.08","$8,678,821.08",$0.00,64
771,Legros-Reilly,U5Coy85F,0,0,"$269,124.94","$269,124.94",$0.00,72
766,Mayert-Dibbert,zQivWuwRQSjm,0,0,"$837,225.55","$837,225.55",$0.00,15
717,"O'Hara, Stoltenberg and Harvey",6WlFmQBZr7M9,2,0,"$4,169,597.36","$4,169,597.36",$0.00,87
713,Pacocha Inc,0eP7Z1jm,2,0,"$531,493.55","$531,493.55",$0.00,2
725,Dach Inc,tC7j3O,1,0,"$6,423,565.81","$6,423,565.81",$0.00,66
784,Tromp-Crooks,5tKGeHNF,0,0,"$47,091.77","$47,091.77",$0.00,11
723,"Hahn, Upton and Bergstrom",OoZvDwJlo,2,0,"$2,479,685.03","$2,479,685.03",$0.00,76
716,"Jacobs, Robel and Hagenes",7612dpF5qf2z,2,0,"$5,885,616.83","$5,885,616.83",$0.00,50
674,"Smith, Johns and Hudson",LTonT4EKGCS,1,0,"$1,559,162.39","$1,559,162.39",$0.00,65
740,Fritsch-Nienow,IghRyrb3Z,0,0,"$1,880,523.29","$1,880,523.29",$0.00,12
726,"Pfeffer, Cummings and Kulas",xhIHVJ,1,0,"$4,152,866.27","$4,152,866.27",$0.00,60
789,Wilderman Inc,aaIInjLRo,0,0,"$2,768,851.20","$2,768,851.20",$0.00,57
667,"Raynor, Toy and Waelchi",VLJowcXgF3e1,2,0,"$3,116,583.00","$3,116,583.00",$0.00,100
752,"Labadie, Feil and Metz",0jCIwCOC3B,0,0,"$254,499.50","$254,499.50",$0.00,14
666,Smitham-Wilderman,tHCQHfMm1aR,2,0,"$6,722,842.21","$6,722,842.21",$0.00,79
706,Hilpert and Sons,CuRgVnR,2,0,"$2,379,561.25","$2,379,561.25",$0.00,89
669,Homenick Inc,zCWebFHx4f,1,0,"$6,827,337.00","$6,827,337.00",$0.00,58
783,"Hilll, Hauck and West",u1lzpsyN,0,0,"$3,085,310.85","$3,085,310.85",$0.00,48
712,Kshlerin and Sons,oiHYYNbWJG,2,0,"$4,298,121.17","$4,298,121.17",$0.00,58
698,"Bosco, Dietrich and Kunze",jIZo7aWi4a,1,0,"$2,076,319.90","$2,076,319.90",$0.00,4
678,Grimes-Fisher,rYRptDc0K,1,0,"$731,561.36","$731,561.36",$0.00,33
776,King LLC,XcuomVH6S,0,0,"$7,268,798.62","$7,268,798.62",$0.00,70
711,"Lueilwitz, Hagenes and Schamberger",QSUFv2JO0x,3,0,"$7,694,541.74","$7,694,541.74",$0.00,64
708,Klocko and Sons,YvvSKsr2,3,0,"$1,785,238.75","$1,785,238.75",$0.00,82
722,Schuppe Group,1FJovhT,1,0,"$3,865,744.69","$3,865,744.69",$0.00,39
775,Bartell Group,fuPG00THV,0,0,"$989,531.00","$989,531.00",$0.00,9
749,Johns Group,c9NqAFrd2wTV,0,0,"$7,310,703.22","$7,310,703.22",$0.00,22
795,Christiansen-Leffler,jpMZIwjd,0,0,"$3,849,205.48","$3,849,205.48",$0.00,44
768,Beer-Towne,AqiMR5z2jGP9,0,0,"$986,689.22","$986,689.22",$0.00,41
744,"Crooks, Dooley and Greenfelder",NnqGdq,0,0,"$1,852,985.62","$1,852,985.62",$0.00,89
770,Wiegand-Ritchie,fSEEmGC6oytz,0,0,"$7,029,648.64","$7,029,648.64",$0.00,28
671,"Swift, Kuhn and Schoen",GkOjaKO8bHS,3,0,"$8,543,121.81","$8,543,121.81",$0.00,54
720,"Cormier, Hills and Aufderhar",MlSRnETJ3Sks,2,0,"$4,137,745.64","$4,137,745.64",$0.00,49
831,"Marquardt, Franecki and Becker",7ttqU9eH,0,0,"$4,838,371.35","$4,838,371.35",$0.00,73
793,"Hamill, Rippin and Altenwerth",zPRg6Gvz,1,0,"$4,758,380.87","$4,758,380.87",$0.00,15
836,D'Amore-Erdman,nmo2uIy47JcS,0,0,"$5,710,168.69","$5,710,168.69",$0.00,52
821,Huels and Sons,s3qWawjH,1,0,"$619,248.82","$619,248.82",$0.00,55
765,"Kautzer, Stanton and Konopelski",fDnGna,1,0,"$942,784.98","$942,784.98",$0.00,81
747,Klocko and Sons,2UHm1TVdsN1,1,0,"$3,746,597.28","$3,746,597.28",$0.00,46
844,Lubowitz LLC,I6rFrPa,0,0,"$6,628,216.02","$6,628,216.02",$0.00,53
866,Lowe Inc,5A1CAHO,0,0,"$3,950,875.95","$3,950,875.95",$0.00,36
800,Kuhlman-Terry,ZZpOSQRoZ68,2,0,"$1,328,672.45","$1,328,672.45",$0.00,77
855,Rutherford and Sons,XvIWuk3tVPu,0,0,"$8,643,691.90","$8,643,691.90",$0.00,99
748,Heathcote LLC,mttAdGCE3BYy,1,0,"$4,333,400.08","$4,333,400.08",$0.00,49
794,"Howe, Schneider and Ryan",LzxPfK,3,0,"$912,331.41","$912,331.41",$0.00,54
822,"Fadel, Abbott and Quigley",SY5eGyWo,1,0,"$5,442,943.14","$5,442,943.14",$0.00,14
781,Flatley-Hilpert,WDhhgOpkGm,1,0,"$5,840,802.29","$5,840,802.29",$0.00,40
810,Wolf LLC,GYqZCIhXB,3,0,"$7,845,643.95","$7,845,643.95",$0.00,11
750,"Wiza, Daugherty and Hyatt",QLFO0j35,1,0,"$5,224,749.46","$5,224,749.46",$0.00,76
819,Heaney and Sons,WffzpHLvP0l0,2,0,"$329,158.48","$329,158.48",$0.00,23
769,Hauck Inc,Jl8vnS1cxFsy,2,0,"$5,358,657.82","$5,358,657.82",$0.00,89
811,Walter LLC,d2hLhv,1,0,"$182,637.06","$182,637.06",$0.00,0
738,"Rice, Green and Jakubowski",dnJpLrkMXC,2,0,"$7,176,476.31","$7,176,476.31",$0.00,32
767,Bogan-Cronin,vr90UIIE,1,0,"$3,732,664.54","$3,732,664.54",$0.00,10
779,"Schiller, Bartoletti and Lockman",25mnZAxfjJDn,1,0,"$6,800,256.53","$6,800,256.53",$0.00,50
817,Kutch Group,JaboUP,0,0,"$7,389,008.65","$7,389,008.65",$0.00,78
815,Kautzer-Tremblay,lWqYGdTK,1,0,"$3,357,082.13","$3,357,082.13",$0.00,49
804,Barton-Hahn,3bPdxD,2,0,"$5,918,157.04","$5,918,157.04",$0.00,64
878,Langworth-Ryan,9JMFw2PmrB1,0,0,"$3,168,390.07","$3,168,390.07",$0.00,68
864,Wyman-Vandervort,vmZDbJ0,0,0,"$4,048,794.50","$4,048,794.50",$0.00,6
856,O'Connell LLC,X3QvQo,0,0,"$1,207,965.55","$1,207,965.55",$0.00,41
877,O'Connell Inc,cBz4mLoYwU,0,0,"$1,712,735.23","$1,712,735.23",$0.00,61
865,Spencer-Legros,IRRqoPRBvNP,0,0,"$2,965,231.12","$2,965,231.12",$0.00,70
807,Mills-Howell,9DcVFqth,4,0,"$8,396,199.40","$8,396,199.40",$0.00,90
845,Dicki Inc,C0g1p9wlGoh,0,0,"$3,542,563.55","$3,542,563.55",$0.00,0
832,Zulauf-Rohan,yyrKuyBE,0,0,"$6,877,530.37","$6,877,530.37",$0.00,0
753,Fahey-Kunze,KvNrwal8RXnr,1,0,"$4,355,632.56","$4,355,632.56",$0.00,62
788,Little-Hettinger,aevJDrEdBg,2,0,"$4,393,665.35","$4,393,665.35",$0.00,47
755,"Brakus, Goodwin and Ruecker",eh7Eiwtb,2,0,"$5,441,367.12","$5,441,367.12",$0.00,54
828,"Deckow, Koch and O'Keefe",QV1q2CtV9u,0,0,"$7,639,535.68","$7,639,535.68",$0.00,85
818,Gorczany-Klocko,8Cm5NZFwT958,1,0,"$61,525.45","$61,525.45",$0.00,33
787,"Haag, Cummings and Price",rY2D3Q,1,0,"$8,344,484.42","$8,344,484.42",$0.00,0
820,Walker-Dickinson,dZdmv7NZE,1,0,"$7,724,777.87","$7,724,777.87",$0.00,84
853,Tillman and Sons,yiW3b5,0,0,"$2,386,097.99","$2,386,097.99",$0.00,10
799,Dietrich-Mayert,uwAguRlX298V,3,0,"$2,816,305.25","$2,816,305.25",$0.00,35
871,"Krajcik, Turcotte and Dietrich",YMHp5MQw,0,0,"$6,608,017.82","$6,608,017.82",$0.00,87
772,Schoen-O'Keefe,FPFCqgiU,2,0,"$1,012,247.23","$1,012,247.23",$0.00,100
757,Jones-Crona,XDeG86pW,2,0,"$159,864.16","$159,864.16",$0.00,7
812,Dicki and Sons,Gvgkzf2V,2,0,"$6,253,089.08","$6,253,089.08",$0.00,48
806,Streich and Sons,9xo4n9lCuiQ,2,0,"$1,691,531.22","$1,691,531.22",$0.00,49
848,Jacobson-Crona,JRsFPnDz7,0,0,"$2,626,587.03","$2,626,587.03",$0.00,76
803,"Bednar, Fahey and Goyette",DNf1ES,1,0,"$5,702,036.99","$5,702,036.99",$0.00,62
854,Lockman Inc,sEwcPsxQzC,0,0,"$519,507.89","$519,507.89",$0.00,61
874,O'Connell Inc,tr9iZiBG7nZ,0,0,"$2,820,013.94","$2,820,013.94",$0.00,57
851,Crooks-Bergstrom,DX0yuUe3g,0,0,"$5,393,338.77","$5,393,338.77",$0.00,70
