id,username,password,balance,charitySum,closedFingAmount
965,agerkensqs,nv0QyV5wNZ,$50000.00,0,0
966,swilhelmyqt,u2Axdl1DXCP,$50000.00,0,0
967,sstandingfordqu,e0kuELk0,$50000.00,0,0
968,egoldbergqv,HD9yE1M8R,$50000.00,0,0
969,pbarhamsqw,PsaobC206R,$50000.00,0,0
970,gdyeqx,9kmrxK3j2M,$50000.00,0,0
971,bgreenhillqy,FSZK0xARk5nR,$50000.00,0,0
972,byellowleyqz,I7W4oGdJ,$50000.00,0,0
973,bloddenr0,kZn78Xs,$50000.00,0,0
974,ncochr1,rfdNuUMGO,$50000.00,0,0
975,gdisleyr2,KX3MZLLtwH,$50000.00,0,0
976,dmeierr3,7vbXPN5JI,$50000.00,0,0
977,pfishlockr4,5rPWEmlSgMN5,$50000.00,0,0
978,zlewinsr5,DYo2aRmUs3f,$50000.00,0,0
979,ekohrsr6,RdHaF7vzW,$50000.00,0,0
980,vgrcicr7,pY8PhzpGHa,$50000.00,0,0
981,dmathieur8,x4D6FRH3qYq,$50000.00,0,0
982,mbleslir9,3WySo0o,$50000.00,0,0
983,dmclarnonra,ceDXqd,$50000.00,0,0
984,barneckerb,jCIO68kmaIG,$50000.00,0,0
985,lcuxsonrc,YpH0LkDqKllY,$50000.00,0,0
986,kbattrickrd,17AGMAUAeIIz,$50000.00,0,0
987,rfavellre,Uy9xeM,$50000.00,0,0
988,awemmrf,gsInWDVjvxMZ,$50000.00,0,0
989,jgunthorperg,25dabXvaSk,$50000.00,0,0
990,asouthonrh,BKfxz0Q0JpY,$50000.00,0,0
991,mderobertori,sXCE5FIuiiO,$50000.00,0,0
992,mwareingrj,EgeBKJ2UCvX9,$50000.00,0,0
993,amatticcirk,ey30gfGw2V,$50000.00,0,0
994,prolfsrl,JLysXc,$50000.00,0,0
995,bosbaldestonrm,5BCAVvqmEPJ,$50000.00,0,0
996,cgoodacrern,5TjT2F2,$50000.00,0,0
997,mconnerryro,YqTnbcBRMhxi,$50000.00,0,0
998,lbuckamrp,JgN8UVX,$50000.00,0,0
999,caxworthyrq,KURQihkg,$50000.00,0,0
1000,htorelrr,pPTHd7Q6y63,$50000.00,0,0
