id,username,password,balance,charitysum,closedfingamount
847,mdehooghni,JMhabFMbL4S,"$38,754.81","$11,245.19",0
848,abinleynj,yP0od6,"$47,164.82","$2,835.18",0
849,hmcawnk,02HoF8i4FoQ,"$39,473.38","$10,526.62",0
850,mcrennannl,oUCLIkwl1LSp,"$38,267.37","$11,732.63",0
851,jstandbridgenm,JDtivtNdNhC,"$38,380.44","$11,619.56",0
852,jgeorgelnn,9HybJ6p8i44A,"$37,439.06","$12,560.94",0
853,mbrambleyno,OnTTbbIdw,"$37,918.22","$12,081.78",0
858,hharriskinent,ZglqFbNroc,"$43,620.71","$6,379.29",0
859,npatershallnu,gbRDTdhiZLDM,"$32,796.43","$17,203.57",0
860,emcilraithnv,HRyXuabXszwu,"$36,753.25","$13,246.75",0
861,rgoodaynw,Uy4Esh,"$33,034.21","$16,965.79",0
862,azappelnx,mETKt4q5AzA,"$35,184.44","$14,815.56",0
863,rgrevilleny,5kNqHJ8E,"$45,636.05","$4,363.95",0
864,wscarlonnz,WDIiQb,"$45,759.55","$4,240.45",0
865,fsousao0,LK287B,"$38,006.42","$11,993.58",0
866,hbrownseyo1,0gLBrnaIY,"$36,001.93","$13,998.07",0
867,kfibbingso2,60FS78vA,"$40,708.03","$9,291.97",0
868,bbliveno3,X0sNQh3r7Bc,"$44,362.73","$5,637.27",0
869,krillstoneo4,zWy7Mh,"$40,861.86","$9,138.14",0
870,moveyo5,sGodbI,"$38,723.88","$11,276.12",0
871,gdoftyo6,l7g2tLDooHG,"$44,370.86","$5,629.14",0
872,amcpeeterso7,cw2IAHBmLyft,"$37,643.75","$12,356.25",0
873,driveo8,OgfYp7u3O8,"$41,620.27","$8,379.73",0
874,bbowskillo9,2UQh8gy3E,"$42,984.36","$7,015.64",0
875,amalinoa,g8zx27ns,"$44,954.20","$5,045.80",0
876,nfriedlosob,avsrl2j1F,"$47,784.98","$2,215.02",0
877,mdutnelloc,Se4cdON5HeS,"$40,682.70","$9,317.30",0
878,mmclugishod,RdIXfY9,"$38,335.38","$11,664.62",0
879,mbouldonoe,NsCcZHRXw,"$36,040.51","$13,959.49",0
880,malleryof,GbDiXbs,"$40,941.93","$9,058.07",0
881,wczajkaog,uiRxVT,"$40,766.19","$9,233.81",0
882,agaishoh,bbdRNwDvq2j,"$43,065.77","$6,934.23",0
883,mosoriooi,vwCQuzzXsIk,"$37,750.76","$12,249.24",0
884,hcopinoj,MqWGZBKt,"$39,230.07","$10,769.93",0
885,otamlettok,BG1wMO,"$35,260.27","$14,739.73",0
886,pduhamelol,V3kCvuA,"$39,049.58","$10,950.42",0
887,wwordsworthom,mVISG5Sr,"$34,820.13","$15,179.87",0
888,kmaccheyneon,Pcnj2k,"$39,275.73","$10,724.27",0
889,ljakubovitsoo,2zx2Psj,"$48,462.83","$1,537.17",0
890,mgerattop,T4lQbdkXoGzJ,"$37,885.02","$12,114.98",0
891,kbelfrageoq,lDh9CXY9l0vy,"$35,796.25","$14,203.75",0
892,gavrasinor,zHnw2Ox,"$37,560.48","$12,439.52",0
893,jdicksonos,LTaco0,"$32,883.79","$17,116.21",0
894,jgourleyot,srirnWi,"$46,311.68","$3,688.32",0
895,bmishou,plfmT2MEE,"$44,709.99","$5,290.01",0
896,aespadaterov,qi5CJP,"$40,702.34","$9,297.66",0
897,gmargettow,DdsRuUt,"$40,469.04","$9,530.96",0
900,omaccreeoz,TI4Zl5LJNQQ,"$47,254.90","$2,745.10",0
898,vaugustineox,FyPjyLmJs,"$35,198.05","$14,801.95",0
903,mspourep2,qedy08eh,"$37,238.92","$12,761.08",0
905,hmustchinp4,chh8wxIzy,"$42,533.00","$7,467.00",0
906,ccailep5,LnM4oDQGg,"$43,464.46","$6,535.54",0
907,gmaccaigp6,rDRMkxDIcLH,"$39,741.19","$10,258.81",0
908,swakelinp7,bpAKYX,"$36,891.28","$13,108.72",0
909,mmoffattp8,9dUw3ugbh,"$38,037.09","$11,962.91",0
901,ahebbesp0,wFaQYvn,"$33,265.29","$16,734.71",0
904,qgleavep3,AwDQoDIXLYWC,"$34,879.51","$15,120.49",0
1,gduggen0,hbsvo9r,"$27,451.19","$22,548.81",0
10,hclinkard9,t3rYPAPj5X,"$34,784.80","$15,215.20",0
32,gburnhillv,PNrqQhVWldIT,"$38,495.27","$11,504.73",0
72,akilminster1z,zZMJDzSQ87lA,"$43,428.28","$6,571.72",0
93,ojakolevitch2k,MuCIZqLRYBTe,"$31,398.46","$18,601.54",0
102,mmarson2t,amHUD03yNY,"$38,853.95","$11,146.05",0
910,gcancottp9,oNjChnVJuKt,"$48,321.27","$1,678.73",0
911,umenduspa,eTBvhb2,"$34,833.90","$15,166.10",0
912,eleavoldpb,JiMHeOECOoj,"$43,847.67","$6,152.33",0
913,qpremblepc,iV4MPJ,"$44,088.33","$5,911.67",0
914,maccombepd,sziBLjyDM,"$37,000.73","$12,999.27",0
915,cspilstedpe,ft9CkW,"$37,496.88","$12,503.12",0
916,asilkstonepf,nKNrH6xNZuG,"$35,693.19","$14,306.81",0
917,hgarnsworthpg,yGP1xyxklhNu,"$38,084.74","$11,915.26",0
918,mchippph,0GOyfB,"$39,796.89","$10,203.11",0
919,gimpettpi,TnFQ7vsSj,"$44,019.59","$5,980.41",0
920,ttrevorpj,dQjRWWsQ,"$37,696.73","$12,303.27",0
921,mwildborepk,15Krw7YHD,"$41,972.28","$8,027.72",0
922,hhammertonpl,RJiOasUer,"$43,099.81","$6,900.19",0
923,rminettpm,4hkyxke77aSp,"$45,032.16","$4,967.84",0
924,mtorrespn,RrNvR00p,"$43,337.13","$6,662.87",0
925,tmckimmpo,Vo9mOO,"$41,418.37","$8,581.63",0
927,ljimenezpq,xfiKV1QbLbQr,"$43,046.73","$6,953.27",0
928,zblasiakpr,bsYej1ae,"$39,056.01","$10,943.99",0
929,tcromwellps,6mwzPxU,"$34,369.88","$15,630.12",0
930,lcoullpt,JTabheUHhN,"$44,992.14","$5,007.86",0
931,mkleinholzpu,E84xQZxaR6P,"$41,584.09","$8,415.91",0
932,tspearespv,lsEIgZ,"$36,637.34","$13,362.66",0
933,aullettpw,1A4P4ps3oi,"$41,189.79","$8,810.21",0
934,hsivernspx,lydzKw,"$42,884.75","$7,115.25",0
935,bsavatierpy,s6wzYwz94zPh,"$41,081.93","$8,918.07",0
936,byaldrenpz,lrm3tZg5y8CE,"$33,864.73","$16,135.27",0
937,troglieroq0,6YDLMJecFzE,"$41,314.72","$8,685.28",0
938,apresnellq1,zRqKUH,"$37,546.63","$12,453.37",0
939,fpeplerq2,MIcoLDM,"$41,618.66","$8,381.34",0
940,fdormanq3,u9mqUL7,"$35,518.95","$14,481.05",0
942,bfoulgerq5,5Sjdw7gchSX,"$40,958.86","$9,041.14",0
943,ymertgenq6,xDcDpLA91dn,"$45,779.76","$4,220.24",0
944,bfilleryq7,mmN4BMfQyIW,"$37,164.06","$12,835.94",0
945,tclorleyq8,xVMywSUwHmB,"$32,281.54","$17,718.46",0
946,agratrexq9,aNKB2V,"$41,003.70","$8,996.30",0
947,kbeabyqa,muCbfr5RwKT,"$43,568.33","$6,431.67",0
948,llorentzenqb,Og7yYa8y,"$40,731.15","$9,268.85",0
949,fdowthwaiteqc,uAGtjWB5TKD,"$40,561.22","$9,438.78",0
950,ahardageqd,EYwIvB,"$40,846.51","$9,153.49",0
951,mhackingeqe,OUXydCaLq,"$47,354.26","$2,645.74",0
952,mwiggqf,wcvwhB89DqPc,"$35,709.43","$14,290.57",0
953,tsibilleqg,s1viD9nM,"$38,585.64","$11,414.36",0
954,dmulhallqh,SzFJt7McW2Q,"$42,323.34","$7,676.66",0
955,wfeatherqi,ByiH0iKp,"$39,398.05","$10,601.95",0
956,rpetrovqj,MprGoKynn,"$39,267.35","$10,732.65",0
957,kinggallqk,ajSRWfXVGpg,"$41,853.86","$8,146.14",0
958,bfentonql,pEXsV98Nvn8r,"$41,129.08","$8,870.92",0
959,nkaesmakersqm,jdkGxR4HQ,"$47,042.85","$2,957.15",0
960,ksydenhamqn,AwTZkX7NrZC,"$46,853.21","$3,146.79",0
961,dgrinstedqo,O30Xyk,"$39,641.13","$10,358.87",0
962,gandreiniqp,HEwfWx,"$37,137.02","$12,862.98",0
963,msommertonqq,TPugJz7gmDK,"$48,882.51","$1,117.49",0
965,agerkensqs,nv0QyV5wNZ,"$43,420.06","$6,579.94",0
966,swilhelmyqt,u2Axdl1DXCP,"$45,608.52","$4,391.48",0
967,sstandingfordqu,e0kuELk0,"$42,088.50","$7,911.50",0
968,egoldbergqv,HD9yE1M8R,"$39,549.11","$10,450.89",0
969,pbarhamsqw,PsaobC206R,"$45,225.50","$4,774.50",0
970,gdyeqx,9kmrxK3j2M,"$44,308.04","$5,691.96",0
971,bgreenhillqy,FSZK0xARk5nR,"$47,574.44","$2,425.56",0
972,byellowleyqz,I7W4oGdJ,"$49,063.91",$936.09,0
973,bloddenr0,kZn78Xs,"$40,049.93","$9,950.07",0
974,ncochr1,rfdNuUMGO,"$36,078.25","$13,921.75",0
975,gdisleyr2,KX3MZLLtwH,"$36,138.00","$13,862.00",0
976,dmeierr3,7vbXPN5JI,"$38,742.73","$11,257.27",0
977,pfishlockr4,5rPWEmlSgMN5,"$36,226.76","$13,773.24",0
978,zlewinsr5,DYo2aRmUs3f,"$39,503.48","$10,496.52",0
979,ekohrsr6,RdHaF7vzW,"$42,882.19","$7,117.81",0
980,vgrcicr7,pY8PhzpGHa,"$41,522.85","$8,477.15",0
981,dmathieur8,x4D6FRH3qYq,"$38,531.64","$11,468.36",0
982,mbleslir9,3WySo0o,"$41,051.95","$8,948.05",0
983,dmclarnonra,ceDXqd,"$40,594.81","$9,405.19",0
984,barneckerb,jCIO68kmaIG,"$40,008.96","$9,991.04",0
986,kbattrickrd,17AGMAUAeIIz,"$41,176.80","$8,823.20",0
987,rfavellre,Uy9xeM,"$40,545.14","$9,454.86",0
988,awemmrf,gsInWDVjvxMZ,"$40,796.53","$9,203.47",0
989,jgunthorperg,25dabXvaSk,"$47,844.17","$2,155.83",0
990,asouthonrh,BKfxz0Q0JpY,"$35,709.33","$14,290.67",0
991,mderobertori,sXCE5FIuiiO,"$42,648.06","$7,351.94",0
992,mwareingrj,EgeBKJ2UCvX9,"$46,652.49","$3,347.51",0
993,amatticcirk,ey30gfGw2V,"$36,091.01","$13,908.99",0
994,prolfsrl,JLysXc,"$35,566.41","$14,433.59",0
995,bosbaldestonrm,5BCAVvqmEPJ,"$39,231.00","$10,769.00",0
996,cgoodacrern,5TjT2F2,"$43,776.37","$6,223.63",0
997,mconnerryro,YqTnbcBRMhxi,"$36,669.60","$13,330.40",0
998,lbuckamrp,JgN8UVX,"$32,804.97","$17,195.03",0
999,caxworthyrq,KURQihkg,"$43,532.35","$6,467.65",0
1000,htorelrr,pPTHd7Q6y63,"$35,782.72","$14,217.28",0
44,shatt17,MV4nYg,"$41,470.42","$8,529.58",0
115,ablainey36,K9YYMn,"$38,933.23","$11,066.77",0
311,mprinett8m,IbvmUiJsbOwb,"$43,389.73","$6,610.27",0
509,tsimsone4,BxdX1DIFCT,"$36,936.49","$13,063.51",0
332,nfeeny97,ZZSj32PrOo1,"$32,495.96","$17,504.04",0
341,kreiglar9g,J54P2x,"$42,554.65","$7,445.35",0
343,barchambault9i,vWdBjeR,"$47,291.99","$2,708.01",0
670,rjillingsil,pppGuHacPH1,"$36,639.80","$13,360.20",0
355,vianitti9u,4cXkXH,"$38,412.29","$11,587.71",0
523,jsikorskiei,JPUb6ZVH,"$45,862.41","$4,137.59",0
358,sconduit9x,HB4r7uZ,"$38,474.09","$11,525.91",0
899,rwymanoy,FTNSCqmH73,"$39,920.00","$10,080.00",0
526,lkingcoteel,Ta3veRF9,"$33,438.42","$16,561.58",0
671,dwoodingtonim,69zCcLNa,"$44,257.83","$5,742.17",0
527,cvasserem,DNvmCNLpivan,"$31,907.62","$18,092.38",0
561,ciacovinofk,jp5ZcAVsK,"$36,119.63","$13,880.37",0
563,ahavefm,7YgwpL9,"$33,219.06","$16,780.94",0
564,mfordycefn,5dp4CGUKw,"$47,378.38","$2,621.62",0
803,olovejoyma,4CdYkVPXYn3,"$31,866.84","$18,133.16",0
586,tlomaxg9,uDCo1AlgwYE5,"$33,734.12","$16,265.88",0
692,dmcentagartj7,XmjEI4ofMP7,"$41,638.33","$8,361.67",0
697,cbatesjc,D1hAa3bq,"$45,407.98","$4,592.02",0
809,mteligamg,yaUQuDqvtNC0,"$39,818.80","$10,181.20",0
708,athurlbournejn,VuczuhjAv,"$42,944.25","$7,055.75",0
902,amussettip1,yxbMvah8gdgt,"$35,190.78","$14,809.22",0
814,mwhetnellml,i0jjaCJvHQ7j,"$41,295.38","$8,704.62",0
836,ekinneallyn7,l15elpUZeC4N,"$36,001.29","$13,998.71",0
926,obattertonpp,QBhiYfDd,"$38,892.77","$11,107.23",0
854,bhuncotenp,ZqNdkcsK,"$34,560.48","$15,439.52",0
941,acantonq4,fAhFJo,"$36,617.37","$13,382.63",0
964,rleaheyqr,wgKtDTCJuyS,"$36,108.14","$13,891.86",0
985,lcuxsonrc,YpH0LkDqKllY,"$33,921.23","$16,078.77",0
53,nshingles1g,kh3SqT2zmx,"$39,895.69","$10,104.31",0
54,mcollins1h,beu2mdjXQNCu,"$47,603.04","$2,396.96",0
134,hblyden3p,UrcYZ2B,"$40,739.61","$9,260.39",0
135,celgie3q,dZ6FBv7W,"$39,899.83","$10,100.17",0
359,slockitt9y,O12VKIWp,"$39,703.32","$10,296.68",0
138,ggaudon3t,m4WaXsjQxtB,"$44,292.01","$5,707.99",0
855,rcuberleynq,VkKxiaI2hUZ,"$31,095.99","$18,904.01",0
158,pevered4d,WDUrcPyTHSKo,"$44,032.04","$5,967.96",0
405,chadrillb8,RDyjBa0,"$37,106.07","$12,893.93",0
181,spalethorpe50,G8lzOb,"$41,583.12","$8,416.88",0
607,gbroadnickegu,4orp4Esau15,"$40,919.43","$9,080.57",0
198,sdarco5h,Ap5shB6UL,"$39,532.58","$10,467.42",0
406,lboeckeb9,L9RIGTAt,"$35,450.31","$14,549.69",0
204,lkesper5n,RSHo7DT,"$37,840.47","$12,159.53",0
719,mespinheirajy,zpPxzoi,"$38,195.14","$11,804.86",0
210,btoseland5t,LQXH2ErVn2IB,"$42,010.33","$7,989.67",0
423,wlittlemorebq,fDBxJChg3F,"$40,013.38","$9,986.62",0
231,lfarrimond6e,SgTpxRFbu4Ym,"$40,843.20","$9,156.80",0
608,mwindressgv,QaxGeAQYKa2,"$41,886.68","$8,113.32",0
252,sleupold6z,vDl3PvLMbW,"$44,092.86","$5,907.14",0
442,ctollitc9,asUpMN8J,"$45,638.60","$4,361.40",0
273,hhurndall7k,w7YD4kTPUiMY,"$39,366.68","$10,633.32",0
277,afloyde7o,oMW1ebeUxY,"$39,860.91","$10,139.09",0
443,asharplingca,p9P7uH3,"$43,065.26","$6,934.74",0
279,lwestphalen7q,iJCoUTI,"$30,408.39","$19,591.61",0
613,adelleschih0,6w24r08,"$46,387.46","$3,612.54",0
304,hgiacomozzo8f,ulxmqLQmYDrN,"$41,901.27","$8,098.73",0
741,dlowensohnkk,mD6zyA5euCXX,"$35,632.44","$14,367.56",0
444,nyaldencb,uzOhwzl2j56k,"$37,503.94","$12,496.06",0
454,plongeacl,Sb4RO64C,"$38,337.84","$11,662.16",0
650,vpinchbecki1,834ovvwHlfx,"$40,403.71","$9,596.29",0
504,bhailstondz,ELQe3RCcRa,"$43,944.72","$6,055.28",0
507,mmorricee2,F1M0d8,"$38,167.79","$11,832.21",0
669,khebnerik,AAJJ5pxJ3D,"$39,068.48","$10,931.52",0
856,droycroftnr,3ryFWxCuql,"$40,058.72","$9,941.28",0
763,abutterwickl6,bnwTfzVyJn,"$45,824.41","$4,175.59",0
777,athreadgilllk,Ro3vXu1GXOV,"$34,053.00","$15,947.00",0
785,rceeleyls,coyYgoPKP6WB,"$33,549.02","$16,450.98",0
787,dselewaylu,szh7hcQ,"$40,553.15","$9,446.85",0
857,boldalens,5rm50NPcbh,"$48,031.82","$1,968.18",0
